42.65604389629997,1.7865427778319827
26.08415985107422,56.38166046142578
38.483418,74.879448
17.729387,-61.672421
18.283424,-62.971359
42.665611,21.068472
41.301834,46.772435045159995
-4.376826,24.082119
-60.515533,179.9999
-21.781277,-53.591835
-11.0497,-169.416077
49.017056,17.162722
-10.062805,153.639252
12.623718127152925,-69.86575120104982
60.488861,21.011862
41.90564,50.370083
45.239193,19.622223
13.327257,-59.420376
26.631945,92.673668
51.505444,6.403861
15.082593,2.405395
44.21764,28.612167
26.282583,50.664471
-2.310123,30.847729
12.418347,3.851701
17.928808791949283,-62.788983372985854
32.393833,-64.651993
5.047167,115.359444
-9.680567,-57.45809600000001
12.304535,-68.192307
5.264877,-32.392998
26.919243,-74.423874
28.323778,92.125191
-54.400322,3.487976
-17.780813,29.360781
56.165806,32.770805
18.496557,-87.776985
83.110626,-52.636291
-12.072459094,96.929489344
5.386098,31.305912
11.007569,27.463421
3.703082,18.649839
47.805332,10.491472
10.736642,-2.494897
-10.023114,-157.312134
-17.507553,-66.417557
13.078056,16.192116
53.56086,134.773911
13.380502,-66.869835
11.216819,-82.555992
23.226042,-74.131775
17.197178,-22.669443
12.385672,-68.733948
-10.412356007,105.712596992
35.701527,34.59791599999994
51.058887,18.860111
55.055637,15.039889
12.706833,43.416973
57.748417,15.158834
15.631809,-61.244152
19.929859,-68.32
37.093723,11.979548
1.43902,-75.184586
59.676224,28.209972
31.667334,35.794861
27.669674,-8.670276
18.003084,43.13464
43.791721,4.315389
14.89375,47.986179
70.096054,31.580944
-12.480111,-178.424438
-51.24065,-57.712486
10.08904,163.03717
62.400749,-6.399583
51.092804,9.561556
2.322612,14.502347
59.360249,1.759
12.318283928171299,-61.57676970108031
43.586498,46.725971
5.776496,-51.613949
49.738609,-2.163889
11.173301,1.191781
36.155439135670726,-5.338285164001491
83.627357,-11.312319
13.826571,-13.797793
12.67622,-7.641071
16.516848,-61.0
2.346989,11.335724
41.7484999849641,28.2470831714347
-53.970467,-26.229326
17.81522,-88.223198
13.652333,144.953979
12.680789,-13.636522
8.557567,-56.480251
22.559778,114.434753
-52.909416,73.859146
16.510256,-83.155403
46.53875,19.427389
20.08782,-71.613358
48.585667,22.906
5.904417,141.021805
55.387917,-6.002389
33.340137,35.876804
54.419724,-4.3115
35.504223,97.403305
-5.268333,72.493164
37.378029,48.575916
39.777222,63.317471
66.53463,-13.495815
47.095196,18.513445
49.265057,-2.022083
18.526976,-76.180321
33.367668,39.301167
45.52314,145.820892
5.019938,41.899078
43.238224,80.283165
14.686417,107.627724
4.71957,-150.215347
-11.362381,44.538223
17.420118,-62.543266
43.006054,130.674866
38.612446,129.584671
30.095945,48.431473
19.7617,-79.727272
55.451195,87.312668
22.500389,107.697029
34.691418,36.639194
14.103245,-60.874203
47.273529,9.632195
9.831361,81.881279
8.551791,-7.365113
-28.572058,29.465761
56.446918,26.871944
50.184944,6.528472
58.082306,28.241167
33.168999,25.150612
35.9224966985384,-0.991750000000025
43.75196717037228,7.439939260482788
48.490166,30.135445
43.570137,20.358833
18.130354,-63.012993
-11.945433,50.48378
14.62,171.931808
42.361805,23.038139
25.000002,4.244968
28.543249,101.176781
52.154251,119.924309
22.222334,113.565834
20.55344,146.06528
14.878819,-60.81551
27.298073,-4.827674
16.824060205313184,-62.144100129608205
36.079112527087844,14.577639
-10.319255,63.500179
7.098361,73.637276
-9.367541,35.916821
32.716759,-86.703392
7.363417,119.267502
-10.471883,40.842995
-16.959894,25.256701
-19.549778,168.129135
23.525026,15.995643
-28.995170686948427,167.99773740209957
13.892007,14.680073
15.025909,-82.738289
53.512196,7.227944
71.18811,31.078052520751953
30.43339,88.199333
-0.504306,166.945282
-18.951069,-169.775177
-34.389668,-180.0
26.387972,59.836582
9.637514,-77.17411
-0.012977,-68.677986
-7.903573,-134.929825
-1.318639,155.96344
21.120611,126.601524
37.097,77.840919
54.839138,24.150749
47.146286,-56.252991
-24.315865,-124.77285
18.520166,-65.242737
32.54638671875,35.5732955932617
42.145638,-6.182694
8.46966,134.72307
-19.294041,-54.259354
26.154722,51.636639
-20.856855,55.845039
48.266945,29.691055
46.18138885498047,23.00499725341797
81.857361,-169.05
-1.053481,30.895958
32.158333,55.666584
-6.589611,166.980865
-4.283717,56.279507
22.232219696044922,38.60749816894531
69.0625,24.156292483918484
1.471278,104.007469
-7.887815,-5.638753
46.877918,16.566
80.762085,33.287334
49.603168,22.570444
10.0,-10.284238
43.99223730851663,12.51653186779788
16.691633,-11.355887
11.979166,51.412636
6.004546,-53.977493
12.219148635864258,35.9405517578125
1.701323,7.466374
14.445067,-87.692162
18.070248,-63.012993
37.319138,42.385029
-25.719648,32.13726
21.961878,-71.123642
23.450369,24.002661
-37.790722,77.598808
11.138977,1.806693
20.463194,105.639389
41.042252,75.137222
-8.553613662719727,-171.21142578125
-8.135833740234375,127.30859375
42.795555,66.684303
37.543915,11.598278
-15.562988,-173.907578
42.107613,44.834999
11.338342,-60.517933
-5.641972,179.863281
25.29825,122.000443
-0.990736,40.443222
52.369362,40.20739
4.214427,35.036049
28.219814,166.654526
49.388611,-66.954811
-30.082224,-53.073933
45.575001,73.132278
41.90743830885576,12.45837546629481
13.377834,-61.11388
12.201903,-59.80378
18.757221,-64.268768
18.391747,-64.565178
23.388834,109.464638
-13.073444,169.904785
-13.214251,-176.128784
-13.432207,-171.415741
43.2682495807952,21.80335088694943
18.9999989031009,54.5305388163283
-12.648891,45.29295
-22.126612,32.895973
-8.22436,33.705704
-15.608835,33.056305
